PPN,Person,Position,Keywords,Document support,Thesis,Label
262419734,Béatrix Lot,0,[],"['txt', 'sti']",FALSE,70
262419610,Amadou Amal,0,[],['txt'],FALSE,70
262419572,Séverine Vidal,0,[],['txt'],FALSE,70
262419467,Fabrice Amedeo,0,[],['txt'],FALSE,70
262419378,Bruno d'Halluin,0,[],['txt'],FALSE,70
262419351,Claude Vacca,0,[],['txt'],TRUE,70
262419173,Laurène Paumier,0,[],['txt'],FALSE,70
262419777,Estelle Demontrond-Box,0,[],['txt'],FALSE,70
262419777,Francesca,1,[],['txt'],FALSE,730
262419548,Joëlle Léonil,0,[],['txt'],FALSE,70
262419548,Yves Le Loir,0,[],['txt'],FALSE,70
262419548,Sylvie Lortal,0,[],['txt'],FALSE,70
262419475,E. Delaurier,0,[],['txt'],FALSE,70
262419424,Laurène Paumier,0,[],['txt'],FALSE,70
262419106,Norman Sagansky,0,[photographies],"['txt', 'sti']",FALSE,440
262419092,Gabriela Alemán,0,[],['txt'],FALSE,70
262419092,Jacques Aubergy,1,[traduit],['txt'],FALSE,730
262419092,Maryse Hakenholz,2,[],['txt'],FALSE,730
262420015,Mikaël Ollivier,0,[],['txt'],FALSE,70
262419831,Jean Salesse,0,[],"['txt', 'sti']",FALSE,70
262419661,Frédéric Ramade,0,[réal.],['tdi'],FALSE,300
262419661,Frank Tétart,1,[texte],['tdi'],FALSE,70
262419157,Hajime Isayama,0,[histoire originale],['txt'],FALSE,70
262419068,Frédérique Brunti,0,[sous la direction],['txt'],FALSE,70
262418908,Patrick Manillier,0,[],['txt'],TRUE,70
262418835,André Thuau,0,[],['txt'],FALSE,70
262418789,F. M. da Costa Lôbo,0,[],['txt'],FALSE,70
262419025,Virginie Grimaldi,0,[],['txt'],FALSE,70
262418800,Régis Bourdin,0,[],['txt'],FALSE,70
262418800,Ludovic Menguy,0,[],['txt'],FALSE,70
262418800,Vincent Parmentier,0,[],['txt'],FALSE,70
262418770,Perrigault,0,[],['txt'],FALSE,70
262418770,Claude Frioux,1,[sous la direction],['txt'],FALSE,727
262418746,Florence Louis,0,[],['txt'],FALSE,70
262418746,Edouard Schaelchli,0,[],['txt'],FALSE,70
26241869X,Bougaud,0,[],['txt'],FALSE,70
262418487,Noël Kingsbury,0,[],['txt'],FALSE,70
262418436,Jean de Sponde,0,[],['txt'],FALSE,70
262418436,Christiane Deloince-Louette,1,[critique],['txt'],FALSE,340
262418436,Sabine Lardon,1,[critique],['txt'],FALSE,340
26241838X,Harry Schepens,0,[],['txt'],TRUE,70
262418355,P.-J. Richard,0,[],['txt'],FALSE,70
262418355,Émile Petit,0,[],['txt'],FALSE,70
262418843,Yan Geling,0,[],['txt'],FALSE,70
262418843,Brigitte Duzan,1,"[presenté, annoté, traduit]",['txt'],FALSE,730
262418819,Laurène Paumier,0,[],['txt'],FALSE,70
262418762,Alexandre Figueiredo,0,[],['txt'],TRUE,70
262418762,Henri Wortham,1,[sous la direction],['txt'],TRUE,727
262418452,Marie-Claude Guérin-Gialis,0,[],['txt'],TRUE,70
262418452,Simone Clapier,1,[sous la direction],['txt'],TRUE,727
262418274,François Jost,0,[],['txt'],FALSE,70
262418266,Anne-Claire Hourte,0,[],['txt'],FALSE,70
262418622,Serge Grandjean,0,[],['txt'],FALSE,70
262418606,Maxime Brisson,0,[],['txt'],FALSE,70
262418606,Caroline Guigou,1,[sous la direction],['txt'],FALSE,727
262418495,Krysty Wilson-Cairns,1,[scénario],['tdi'],FALSE,690
262418495,Steven Price,2,[mus.],['tdi'],FALSE,230
262418495,Thomasin McKenzie,3,[act.],['tdi'],FALSE,5
262418495,Anya Taylor-Joy,3,[act.],['tdi'],FALSE,5
262418495,Matt Smith,3,[act.],['tdi'],FALSE,5
262418479,Philippe Turpin,0,[],"['txt', 'sti']",FALSE,70
26241807X,Manon Kheng,0,[],['txt'],FALSE,70
26241807X,Anne Perisse,1,[sous la direction],['txt'],FALSE,727
262418282,Deiri Mays,0,[],['txt'],FALSE,70
262418282,Cassagnes Lucie,1,[sous la direction],['txt'],FALSE,727
26241810X,J.-B.-M. Roze,0,[],['txt'],FALSE,70
262418002,Estelle Demontrond-Box,0,[],['txt'],FALSE,70
262418002,Francesca,1,[],['txt'],FALSE,730
262417960,Rachel Corenblit,0,[],['txt'],FALSE,70
262417804,Michèle Facq,0,[],['txt'],FALSE,70
262417804,Saul Yurkievich,1,[sous la direction],['txt'],FALSE,727
262417715,P. Bouniol,0,[],['sti'],FALSE,70
262417650,Martine Behar-Touchais,1,[sous la direction scientifique],['txt'],FALSE,651
26241760X,Fabrice Colin,0,[],['txt'],FALSE,70
262418207,Xu Ziran,0,[illustré],"['txt', 'sti']",FALSE,440
262418207,Liu Tuo,1,[scénario],"['txt', 'sti']",FALSE,690
262417863,Frédéric Bastiat,0,[],['txt'],FALSE,70
262417707,Maxime Brisson,0,[],['txt'],FALSE,70
262417707,Caroline Guigou,1,[sous la direction],['txt'],FALSE,727
262417391,Gaston Migeon,0,[],['txt'],FALSE,70
262417375,Yann Budien,0,[sous la direction],['txt'],FALSE,651
262417375,Denis Malvy,0,[sous la direction],['txt'],FALSE,651
262417375,Catherine Nadaub,2,[textes],['txt'],FALSE,70
262417200,Fanny Izard,0,[],['txt'],FALSE,70
262417561,Baptiste Troude,0,[],['txt'],FALSE,70
262417561,Chloé Sikirdji,1,[sous la direction],['txt'],FALSE,727
262417413,O. Van Ertborn,0,[],['txt'],FALSE,70
262417189,Daniel Benamouzig,0,[],['txt'],FALSE,70
262417189,Joan Cortinas Munoz,0,[],['txt'],FALSE,70
262417138,Nathalie Kremer,0,"[études réunies, présentées]",['txt'],FALSE,651
262417138,Kris Peeters,0,"[études réunies, présentées]",['txt'],FALSE,651
262417138,Beatrijs Vanacker,0,"[études réunies, présentées]",['txt'],FALSE,651
262417111,Cécile Alix,0,[],['txt'],FALSE,70
26241774X,Armand Abel,0,[],['txt'],FALSE,70
262417588,Agathe Desmars,0,[],['txt'],TRUE,70
262417588,François Quantin,1,[sous la direction],['txt'],TRUE,727
262417588,Pierre Moret,1,[sous la direction],['txt'],TRUE,727
262417537,Jonathan Swift,0,[],['txt'],FALSE,70
262417421,Michèle Cohen-Halimi,0,[],['txt'],FALSE,70
262417294,Ramin Djawadi,1,[mus.],['tdi'],FALSE,230
262417294,Hugh Jackman,2,[act.],['tdi'],FALSE,5
262417294,Rebecca Ferguson,2,[act.],['tdi'],FALSE,5
262417294,Thandiwe Newton,2,[act.],['tdi'],FALSE,5
262417022,François Morange,0,[],['txt'],TRUE,70
262416832,Cyril Tarquinio,0,[],['txt'],FALSE,70
262416840,Thibault Dreyfuss,0,[],['txt'],FALSE,70
262416670,Jean-Jacques Kourliandsky,0,[],['txt'],FALSE,70
262416689,Bloudeau Louisa,0,[],['txt'],FALSE,70
262416689,Bessenay Lucie,1,[sous la direction],['txt'],FALSE,727
262416212,Marie-Jeanne Choffel-Mailfert,0,[],['txt'],FALSE,70
262417103,G. Baudran,0,[],['txt'],FALSE,70
262416808,W. David Hopper,0,[],['txt'],FALSE,70
262416786,Mama Nsangou Mouchili,0,[],['txt'],FALSE,70
262416727,Inès Laib-Mislin,0,[],['txt'],FALSE,70
262416727,Nelly Etienne-Selloum,1,[sous la direction],['txt'],FALSE,727
262416697,Rida,0,[],['txt'],FALSE,70
262416697,Izabella Thomas,1,[sous la direction],['txt'],FALSE,727
262416301,Mona de Pracontal,1,[traduit],['txt'],FALSE,730
262416085,Georges Baudassé,0,[],['txt'],TRUE,70
262415941,Xavier Insou,0,[],['txt'],TRUE,70
262415941,Monique Thual,1,[sous la direction],['txt'],TRUE,727
262415941,Loïc Bodiou,1,[sous la direction],['txt'],TRUE,727
262416476,Florence Malsch,0,[],['txt'],TRUE,70
262416476,Gilles Guieu,1,[sous la direction],['txt'],TRUE,727
262416220,Élisa Bonnerandi,0,[],['txt'],FALSE,70
262416220,Isabelle Cibois-Honnorat,1,[sous la direction],['txt'],FALSE,727
262416131,Chu T',0,[],['txt'],FALSE,70
262415976,Sophie Goetzmann,0,[catalogue],"['txt', 'sti']",FALSE,70
262415917,Adrien Thiriet,0,[],['txt'],FALSE,70
262415917,Agathe Herb,1,[sous la direction],['txt'],FALSE,727
262415534,Thibaud Dalin,0,[],['txt'],FALSE,70
262415534,Luc Cormier,1,[sous la direction],['txt'],FALSE,727
26241550X,Jan Willem Stutje,0,[],['txt'],FALSE,70
26241550X,Patrick Le Tréhondat,1,[traduction],['txt'],FALSE,730
262415399,Barel Chloé,0,[],['txt'],FALSE,70
262415399,Dutheil Frédéric,1,[sous la direction],['txt'],FALSE,727
262414732,Nandy Ennequin,0,[],['txt'],FALSE,70
262414732,Jessica Dumez,1,[directeur de thèse],['txt'],FALSE,727
262415895,Paul Vitry,0,[],"['txt', 'sti']",FALSE,70
262415909,Ahmed Bouhlal,0,[],['txt'],FALSE,70
262415658,Thibaud Dalin,0,[],['txt'],FALSE,70
262415658,Luc Cormier,1,[sous la direction],['txt'],FALSE,727
262415518,Pierre Joseph Ingala Amasa,0,[],['txt'],FALSE,70
262414538,Thibaut Vedani,0,[],['txt'],FALSE,70
262414538,Guillaume Miltgen,1,[directeur de thèse],['txt'],FALSE,727
262414481,Aymeric Chane-Yin,0,[],['txt'],FALSE,70
262414481,Sébastien Leruste,1,[directeur de thèse],['txt'],FALSE,727
262414481,Florian Legrand,1,[directeur de thèse],['txt'],FALSE,727
262415887,Corinne Verdu,0,[coécrit],['txt'],FALSE,70
262415860,Romane,0,[],['txt'],FALSE,70
262415860,Arnaud Deveze,1,[sous la direction],['txt'],FALSE,727
262415798,Irène Grenet,0,[],['txt'],FALSE,70
262415747,Edgard Madoungou,0,[],['txt'],TRUE,70
262415747,Teresa,1,[sous la direction],['txt'],TRUE,727
262415631,Arnaud Lecadieu,0,[],['txt'],FALSE,70
262415631,Sandrine Lopez,1,[directeur de thèse],['txt'],FALSE,727
262415623,George Laskaris,0,[],['txt'],FALSE,70
262415623,Le Sueur,1,[traduction],['txt'],FALSE,730
262415410,Wafaa Abdallah,0,[],['txt'],TRUE,70
262415372,Jean Mosconi,0,[sous la direction],['txt'],FALSE,651
262415372,Michel Bourdeau,0,[sous la direction],['txt'],FALSE,651
262414902,Yves Maitrejean,0,[],['txt'],TRUE,70
262414635,Rébecca Biechy,0,[],['txt'],FALSE,70
262414635,Jean-Michel Morel,1,[directeur de thèse],['txt'],FALSE,727
262414635,Léa Bruneau,1,[directeur de thèse],['txt'],FALSE,727
262410745,Djoher Sadoun,0,[],['txt'],FALSE,70
262410737,Yves Coudène,0,[],['txt'],FALSE,70
26241032X,Blandine Sillard,0,[],['txt'],TRUE,70
26241032X,Loïc Blondiaux,1,[sous la direction],['txt'],TRUE,727
262409984,Ségolène Dieraert,0,[],['txt'],FALSE,70
262409410,Nicolas Kada,0,[sous la direction],['txt'],FALSE,651
262409682,Brice Lambert,0,[réal.],['tdi'],FALSE,300
262409682,Cédric Estève,0,[réal.],['tdi'],FALSE,300
262409747,Armel de Lorme,0,[],['txt'],FALSE,70
262410060,Victor Bodiou,0,[],['txt'],FALSE,70
262410060,Antoine Bertani,1,[sous la direction],['txt'],FALSE,727
262409879,Emmanuelle Gilles,0,[],['txt'],FALSE,70
262409712,Emin Hatipoglu,0,[],['txt'],FALSE,70
262409771,Thibaut Couchoux,0,[],['txt'],FALSE,70
262409771,Olivier Rouvière,1,[sous la direction],['txt'],FALSE,727
262409267,Pierre Wat,0,[texte],"['txt', 'sti']",FALSE,70
262409836,Charline Madar,0,[],['txt'],FALSE,70
262409836,Imad Kansau,1,[sous la direction],['txt'],FALSE,727
262409607,Claude Holyst,0,[directeur de publication],['txt'],FALSE,651
262409593,Géralde Gémieux-Rochard,0,[],['txt'],FALSE,70
26240916X,Caroline Segard,0,[],['txt'],FALSE,70
262408295,Papa Amath Dieng,0,[],['txt'],TRUE,70
262408198,Michel Duchêne,0,[],['txt'],FALSE,70
262409658,Alice Léon,0,[],['txt'],TRUE,70
262408783,Moustapha Souley,0,[],['txt'],FALSE,70
262408783,Luis Chacon,1,[sous la direction],['txt'],FALSE,727
262408945,Pierre Loubier,0,"[textes, réunis]",['txt'],FALSE,340
262408945,Vincent Vivès,0,"[textes, réunis]",['txt'],FALSE,340
262409194,Michel Combret,0,[],['txt'],FALSE,70
262409194,Dominique Friard,0,[],['txt'],FALSE,70
262409194,Jean-Paul Lanquetin,0,[],['txt'],FALSE,70
262409429,Werner Jung,0,[],"['txt', 'sti']",FALSE,651
262409429,Jügen Müller,1,[],"['txt', 'sti']",FALSE,70
262408740,Marion Bordage,0,[],['txt'],FALSE,70
262408740,Patrick Hindlet,1,[sous la direction],['txt'],FALSE,727
262408694,Honoré de Balzac,0,[],['txt'],FALSE,70
262408333,Guillaume Tronchet,0,[sous la dir],[''],FALSE,651
262407531,Lotfi Maslah,0,[],['txt'],FALSE,70
262407531,Anatole Kopp,1,[sous la direction],['txt'],FALSE,727
26240737X,Virginia Rigot-Müller,0,[],"['sti', 'cri', 'txt']",FALSE,70
26240737X,Jean-François Chougnet,0,[],"['sti', 'cri', 'txt']",FALSE,70
26240737X,Bertrand Rigot-Muller,0,[],"['sti', 'cri', 'txt']",FALSE,70
262408481,Philippe Scherding,0,[],['txt'],FALSE,70
262407647,Leslie Delattre,0,[],['txt'],FALSE,70
262407647,Béatrice Deslandes,1,[sous la direction],['txt'],FALSE,727
262407221,Hugues Faller,0,[],['txt'],TRUE,70
262407221,Bérengère Dubrulle,1,[sous la direction],['txt'],TRUE,727
262407221,Caroline Nore,1,[sous la direction],['txt'],TRUE,727
262408503,Pierre Verdot,0,[],['txt'],FALSE,70
262408503,Paul Calame,1,[directeur de thèse],['txt'],FALSE,727
262408279,Maryse Freyre,0,[],['txt'],FALSE,70
262408279,Louis Mathieu,1,[sous la direction],['txt'],FALSE,727
262406829,Nassur Attoumani,0,[],['txt'],FALSE,70
262407868,Déo Namujimbo,0,[],['txt'],FALSE,70
262407140,Alain Lunzenfichter,0,[],['txt'],FALSE,70
262407043,Hamid Triki,0,[],[''],FALSE,70
262407043,Richard Edwards,0,[],[''],FALSE,70
262408104,Clyde Sanger,0,[],['txt'],FALSE,70
262408007,Philippe Malgouyres,0,[],"['txt', 'sti']",FALSE,70
262406187,Djibril Samb,0,[],['txt'],FALSE,70
262407655,Sophie Ortiz,0,[],['txt'],FALSE,70
262407264,Charles Pillet,0,[commisaire-priseur],['txt'],FALSE,65
262407388,A. Côté,0,[],['txt'],FALSE,70
262407612,Fouad Laroui,0,[],['txt'],FALSE,70
262407949,F. Reuleaux,0,[],['txt'],FALSE,70
262406438,Xavier Bioy,0,[],['txt'],FALSE,70
262407310,Georges Nègre,0,[],['txt'],FALSE,70
262407183,Henri Martraix,0,[],['txt'],FALSE,70
262405520,Hugues de Saint-Victor,0,[],['txt'],FALSE,70
262405520,H. Rochais,2,[traduction],['txt'],FALSE,730
26240740X,P.-L. Dunant,0,[publiés],['txt'],FALSE,651
262406527,Peterson Durosier,0,[],['txt'],FALSE,70
26240723X,Carlos Reyes,0,[],"['txt', 'sti']",FALSE,70
26240723X,Rodrigo Elgueta,0,[],"['txt', 'sti']",FALSE,440
26240723X,Thomas Dassance,1,[traduction],"['txt', 'sti']",FALSE,730
262404907,M. R. Jacques,0,[],['txt'],TRUE,70
262404893,Adalbert Oudart,0,[],['txt'],TRUE,70
262405423,Jacques Brasseul,0,[],['txt'],FALSE,70
262406616,Jean-Pierre Ducoin,0,[],['txt'],FALSE,70
262406616,Henri Chambaz,1,[sous la direction],['txt'],FALSE,727
262405806,Djibril Samb,0,[],['txt'],FALSE,70
262406233,Jean-Emmanuel Bidault,1,[directeur de thèse],['txt'],FALSE,727
262405571,Sylvie Soulignac,0,[],['txt'],FALSE,70
262405571,Brigitte Orléan,0,[],['txt'],FALSE,70
262405571,Feldman,0,[],['txt'],FALSE,70
262407000,Pascal Riché,0,[],['txt'],FALSE,70
262407175,Kotzbue,0,[],['txt'],FALSE,70
262407175,Bursey,1,[traduit],['txt'],FALSE,730
262407175,Molé,2,[arrangé],['txt'],FALSE,730
262407051,Marie Berhault-Poulain,0,[],['txt'],TRUE,70
262407051,Jean-Claude Maleval,1,[sous la direction],['txt'],TRUE,727
262404796,NOMAH,0,[],['txt'],FALSE,70
262404761,Eugène Blanc,0,[],['txt'],TRUE,70
262405555,Michel Mourlet,0,[],['txt'],FALSE,70
262405458,Yves de La Villeguérin,0,"[réalisé, sous la direction]",['txt'],FALSE,651
262405458,Karine Aflalo,1,[fiduciaire],['txt'],FALSE,70
262405458,Sébastien Pondruel,1,[fiduciaire],['txt'],FALSE,70
262405458,Jean-Julien Jarry,2,[],['txt'],FALSE,70
262405458,Adrien Puyfagès,2,[],['txt'],FALSE,70
262404958,Li Hen,0,[],['txt'],TRUE,70
26240494X,François Jager,0,[],['txt'],TRUE,70
262404923,Alexandre Ghika,0,[],['txt'],TRUE,70
262404915,D. Barbier,0,[],['txt'],TRUE,70
262404877,Laurent Schwartz,0,[],['txt'],TRUE,70
262404818,Badri Nath Prasad,0,[],['txt'],TRUE,70
262404664,Rambaud,0,[],['txt'],FALSE,70
262404664,Henri Dulac,1,[sous la direction],['txt'],FALSE,727
262404869,Jean Ville,0,[],['txt'],TRUE,70
262404850,Charles Racine,0,[],['txt'],TRUE,70
262404834,M. G. Rabaté,0,[],['txt'],TRUE,70
26240480X,Lucien Hibbert,0,[],['txt'],TRUE,70
262404788,Henri Milloux,0,[],['txt'],TRUE,70
262404745,Ali Afzalipour,0,[],['txt'],TRUE,70
262404737,Julien Kravtchenko,0,[],['txt'],TRUE,70
262404680,Kentaro Yano,0,[présentée],['txt'],FALSE,70
262404648,J. Mandel,0,[],['txt'],TRUE,70
262404648,Henri Eyraud,1,[sous la direction],['txt'],TRUE,727
262404648,Charles Ledoux,1,[sous la direction],['txt'],TRUE,727
262404583,M. J. Dubourdieu,0,[],['txt'],FALSE,70
262404567,André Razmadzé,0,[],['txt'],FALSE,70
262404532,Nikola Obrechkoff,0,[],['txt'],FALSE,70
262404451,Henry Berthomieu,0,[],['txt'],TRUE,70
262404443,Robert Mazet,0,[],['txt'],TRUE,70
262404699,Éloi Lefebvre,0,[],['txt'],TRUE,70
262406896,Jacques de Voragine,0,[],['txt'],FALSE,70
262404613,Jean Braconnier,0,[],['txt'],TRUE,70
262404559,Serban A. Gheorghiu,0,[],['txt'],TRUE,70
262404524,Siméon Stoïlow,0,[],['txt'],TRUE,70
262404478,Alexandre Pantazi,0,[],['txt'],FALSE,70
262406632,C.S. Mahrendorff,0,[],['txt'],FALSE,70
262406632,Stefan Zweig,0,[],['txt'],FALSE,70
262406632,Joseph Roth,0,[],['txt'],FALSE,70
262406632,Irmtraud Morgner,0,[],['txt'],FALSE,70
262406632,Erich Maria Remarque,0,[],['txt'],FALSE,70
262406632,Daniel Glattauer,0,[],['txt'],FALSE,70
262404435,M. Marie-Auguste Morel,0,[],['txt'],TRUE,70
262404419,Raphae͏̈l Salem,0,[],['txt'],TRUE,70
262404397,Jules Sebag,0,[],['txt'],TRUE,70
262404370,Martial Guarinos,0,[],['txt'],FALSE,70
262404311,Isaac Tarrab,0,[],['txt'],TRUE,70
262404273,P. Sémirot,0,[],['txt'],TRUE,70
262404222,René de Possel,0,[],['txt'],TRUE,70
262404214,Tibère Popoviciu,0,[],['txt'],FALSE,70
262404427,M. G. Cerf,0,[],['txt'],TRUE,70
262404400,M. N. Stoyko,0,[],['txt'],TRUE,70
262404389,M. J. Pasquier,0,[],['txt'],TRUE,70
262404338,David R. Williams,0,[],['txt'],FALSE,70
26240432X,André Weil,0,[],['txt'],FALSE,70
262404230,Jean-Pierre Robert,0,[],['txt'],TRUE,70
262406950,Hamama Bourabaa,0,[sous la direction],['txt'],FALSE,651
262404133,Antonio Monteiro,0,[],['txt'],TRUE,70
262404079,Paul Mentré,0,[],['txt'],TRUE,70
262403994,Louis Long,0,[],['txt'],TRUE,70
262403978,S. P. Liau,0,[],['txt'],TRUE,70
262403943,Jean Lamson,0,[],['txt'],TRUE,70
262403889,V. Kourganoff,0,[],['txt'],TRUE,70
262403811,Pierre Humbert,0,[],['txt'],TRUE,70
26240379X,V. Grouyitch,1,[],['txt'],TRUE,70
262404508,Joseph Pérès,0,[],['txt'],TRUE,70
262404354,Feliks Burdecki,0,[],['txt'],TRUE,70
262404346,A. Gorny,0,[],['txt'],TRUE,70
262404303,M. J. Soula,0,[],['txt'],TRUE,70
262404249,André Roussel,0,[],['txt'],TRUE,70
262404184,Francis Perrin,0,[],['txt'],TRUE,70
262404168,J.-M. Oudin,0,[],['txt'],TRUE,70
26240656X,Bob Stanley,0,[],['txt'],FALSE,70
262403927,Edouard Lainé,0,[],['txt'],FALSE,70
262403919,René Lagrange,0,[],['txt'],TRUE,70
262403846,Maurice Janet,0,[],['txt'],TRUE,70
262403757,Alexandre Froda,0,[],['txt'],TRUE,70
262403730,A. Fouillade,0,"[présentées, sciences mathématiques]",['txt'],FALSE,70
262403714,Robert Fortet,0,[],['txt'],FALSE,70
262403706,Lucien Féraud,0,[],['txt'],TRUE,70
26240365X,Constantin Dramba,0,[],['txt'],FALSE,70
262403579,Jacques Chapelon,0,[],['txt'],TRUE,70
262404192,Henri Poncin,0,[],['txt'],TRUE,70
262404176,Louis Pasqualini,0,[],['txt'],TRUE,70
262404141,Georges Nicoladzé,0,[],['txt'],TRUE,70
262404095,Jean Mirguet,0,[],['txt'],TRUE,70
262404044,Wladimir Margoulis,0,[],['txt'],TRUE,70
262404036,Gustave Malécot,0,[],['txt'],TRUE,70
26240401X,Victor Maitre,0,[],['txt'],TRUE,70
262404001,M. R. Tambs Lyche,0,[],['txt'],TRUE,70
262403951,H. Dulac,1,[sous la direction],['txt'],TRUE,727
262403935,Victor Lalan,0,[],['txt'],TRUE,70
262403897,Henri Krebs,0,[présentées],['txt'],TRUE,70
262403870,M. D. V. Jonesco,0,[],['txt'],TRUE,70
262403862,Benjamin Jekhowsky,0,[],['txt'],TRUE,70
262403668,Charles Ehresmann,0,[],['txt'],TRUE,70
262403617,Hubert Delange,0,[],['txt'],TRUE,70
262403595,Olivier Costa de Beauregard,0,[],['txt'],TRUE,70
262403560,Claude Chabauty,0,[],['txt'],TRUE,70
262403544,Jean Capelle,0,"[présentées, sciences mathématiques]",['txt'],FALSE,70
262403536,Georges Calugaréano,0,[],['txt'],TRUE,70
262406748,Loïc Gendry,1,[traduit],"['txt', 'sti']",FALSE,730
26240348X,Jean Bouffard,0,[],['txt'],TRUE,70
262403447,Vladimir Bernstein,0,[],['txt'],TRUE,70
262406594,François Mailloux,0,[],['txt'],FALSE,70
262406497,Alban Teston,0,[],['txt'],FALSE,70
262406497,Nicolas Grégoire,1,[sous la direction],['txt'],FALSE,727
262406470,Mélaine Gourault,0,[],['txt'],TRUE,70
262403765,M. B. Globa-Mikhaïlenko,0,[],['txt'],TRUE,70
262403692,Ervin Feldheim,0,"[présentées, sciences mathématiques]",['txt'],FALSE,70
262403641,Jean Delsarte,0,[],['txt'],TRUE,70
262403463,M. A. Besserve,0,[],['txt'],TRUE,70
262406675,Lola Hilt,0,[],['txt'],FALSE,70
262402874,Federica Ugolini,0,[],['txt'],FALSE,70
262403552,M. J. Capoulade,0,[],['txt'],TRUE,70
26240351X,Georges Bratu,0,[],['txt'],TRUE,70
262403498,Roger Brard,0,[],['txt'],TRUE,70
262403455,Prosper,0,[],['txt'],FALSE,70
262406489,Marie Berhault-Poulain,0,[],['txt'],TRUE,70
262406489,Jean-Claude Maleval,1,[sous la direction],['txt'],TRUE,727
262405342,Giovanni Costa,0,[],['txt'],FALSE,70
262405342,Sara Davies,0,[],['txt'],FALSE,70
262405342,Tina Calogirou,2,[traduction],['txt'],FALSE,730
262402807,Louis Antoine,0,[maître de conférences],['txt'],TRUE,70
262402777,François Châtelet,0,[],['txt'],TRUE,70
262402769,Fernand Aimond,0,[],['txt'],TRUE,70
262402742,Marie Charpentier,0,[],['txt'],FALSE,70
262402696,Tullio Viola,0,[],['txt'],TRUE,70
262402637,Voislav Michkovitch,0,[],['txt'],TRUE,70
262402866,William Barrett,0,[],['txt'],FALSE,70
262402831,Vladimir Baranoff,0,[],['txt'],TRUE,70
262402823,N. Aronszajn,0,[],['txt'],FALSE,70
262402688,Tcheng Tchou-Yun,0,[],['txt'],TRUE,70
26240267X,Edgar B. Schieldrop,0,[],['txt'],FALSE,70
262402661,Louis Robin,0,[],['txt'],TRUE,70
262402564,J. Favard,0,[],['txt'],TRUE,70
262402491,Charles Blanc,0,[],['txt'],FALSE,70
262402483,Gaston Bertrand,0,[],['txt'],TRUE,70
262402467,André Charrueau,0,[],['txt'],TRUE,70
262402432,Jean Ferrandon,0,[],['txt'],TRUE,70
262402424,Axel Egnell,0,[],['txt'],TRUE,70
262402394,M. Mendes,0,[],['txt'],TRUE,70
262402343,Paul Flamant,0,[],['txt'],FALSE,70
262402599,M. S. Mandelbrojt,0,[],['txt'],TRUE,70
262402521,Ch.,0,[],['txt'],TRUE,70
262405725,B. Anass,0,[],['txt'],FALSE,70
262402475,Constantin Woronetz,0,[],['txt'],TRUE,70
262402440,Ch.,0,[],['txt'],TRUE,70
262402440,Ch.,0,[],['txt'],TRUE,727
262402440,Charles André,1,[sous la direction],['txt'],TRUE,727
262402440,Jean Mascart,1,[sous la direction],['txt'],TRUE,727
262404516,Manolis Maridakis,0,[],"['txt', 'sti']",FALSE,70
262402416,Henry Murray,0,[],['txt'],FALSE,70
262402386,Emile Paloque,0,[],['txt'],TRUE,70
26240236X,Gaston Julia,0,[],['txt'],TRUE,70
262402319,Pierre Bergeot,0,[],['txt'],TRUE,70
262402289,Marcel Porchet,0,[],['txt'],TRUE,70
262402238,Rokuro Yamamoto,0,[],['txt'],TRUE,70
26240222X,Wang Shih-Ky,0,[],['txt'],TRUE,70
262402203,Tchao Tsin-yi,0,[],['txt'],TRUE,70
262402203,J. Sire,1,[sous la direction],['txt'],TRUE,727
262402327,Dmitri Riabouchinski,0,[],['txt'],TRUE,70
262402297,Yves Rocard,0,[],['txt'],TRUE,70
262402270,Henri Mineur,0,[],['txt'],TRUE,70
262402181,J. Sudria,0,[],['txt'],TRUE,70
262402165,P. Vincensini,0,[],['txt'],TRUE,70
262402130,Antide Janvier,0,[],[''],FALSE,70
262402114,André Blanc-Lapierre,0,[],['txt'],TRUE,70
262402106,Théodore Varopoulos,0,[],['txt'],TRUE,70
262402068,M. G. Juvet,0,[],['txt'],TRUE,70
262402041,Georges Bouligand,0,[],['txt'],TRUE,70
262401959,Jacques Lévy,0,[],['txt'],TRUE,70
262401940,Caïus Jacob,0,[],['txt'],FALSE,70
262406039,Jacques Hadamard,0,[],['txt'],FALSE,70
26240186X,Oudh Upadhyaya,0,[],['txt'],TRUE,70
262401843,M. N. Théodoresco,0,[],['txt'],TRUE,70
262401770,M. Shao-Lien-Chow,0,[],['txt'],TRUE,70
262401711,Massé,0,[],['txt'],TRUE,70
262401711,Pierre,0,[],['txt'],TRUE,70
26240592X,Alexandre Pieyre,0,[],['txt'],FALSE,70
262401657,M. F. Marty,0,[],['txt'],TRUE,70
262401649,M. H. Pailloux,0,[],['txt'],TRUE,70
262401630,R. Marrot,0,[],['txt'],TRUE,70
262401606,André Lichnerowicz,0,[],['txt'],TRUE,70
262401541,Géza Kunetz,0,[],['txt'],TRUE,70
262401525,Mohsen Hachtroudi,0,[],['txt'],TRUE,70
262401517,Ky Fan,0,[],['txt'],TRUE,70
262401495,Jacques Herbrand,0,[],['txt'],FALSE,70
262401495,Ernest Vessiot,1,[sous la direction],['txt'],FALSE,727
262405504,Claire Renard,0,[],['txt'],FALSE,70
262405717,Paul Jomand,0,[],['txt'],FALSE,70
